canonical_smiles,molwt
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,746.562
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,793.562
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,621.619
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,700.515
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,747.515
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,627.648
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,706.544
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(Br)ccc21,753.544
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,606.548
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CC)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,685.444
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CC)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,732.444
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,634.602
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,713.498
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCC)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,760.498
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,649.617
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,728.513
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,775.513
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,650.601
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,729.497
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,776.497
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCC[N+](CC)(CC)CC)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,734.787
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCC[N+](CC)(CC)CC)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,813.683
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCC[N+](CC)(CC)CC)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,860.683
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,714.666
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,793.562
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,840.562
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,668.619
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,747.515
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,794.515
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,674.648
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,753.544
CCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])C(C)(C)c2cc(I)ccc21,800.544
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,495.667
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,574.563
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,621.563
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,523.721
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,602.617
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,649.617
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,538.736
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,617.632
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,664.632
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,539.720000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,618.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,665.616
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,623.906
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,702.802
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,749.802
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,603.785000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,682.681000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,729.681000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,557.738000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,636.634
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,683.634
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,563.767
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,642.663
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccccc21,689.663
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,574.563
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,653.459
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,700.459
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,602.617
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,681.513
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,728.513
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,617.632
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,696.528
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,743.528
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,618.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,697.512
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,744.512
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,702.802
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,781.698
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,828.698
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,682.681
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,761.577
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,808.577
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,636.634
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,715.53
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,762.53
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,642.663
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,721.559
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(Br)cc21,768.559
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,621.563
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,700.459
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,747.459
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,649.617
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,728.513
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,775.513
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,664.632
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,743.528
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,790.528
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,665.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,744.512
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,791.512
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,749.802
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,828.698
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCN)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,875.698
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,729.681
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,808.577
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,855.577
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,683.634
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,762.53
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,809.53
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,689.663
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,768.559
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCN)c2ccc(I)cc21,815.559
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,496.651
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,575.547
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,622.547
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,524.705000000001
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,603.601
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,650.601
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,539.72
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,618.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,665.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,540.704000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,619.600000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,666.600000000001
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,624.89
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,703.786
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,750.786
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,604.769000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,683.665000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,730.665000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,558.722000000001
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,637.618
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,684.618
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,564.751
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,643.647
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccccc21,690.647
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,575.547
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,654.443
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,701.443
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,603.601
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,682.497
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,729.497
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,618.616
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,697.512
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCN)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,744.512
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,619.6
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,698.496
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCO)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,745.496
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,703.786
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,782.682
CC[N+](CC)(CC)CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(Br)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,829.682
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,683.665
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,762.561
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(CCCCS(=O)(=O)O)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,809.561
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,637.618
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,716.514
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccccc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,763.514
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccccc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,643.647
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(Br)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,722.543
CC1(C)C(/C=C2/C(=O)C(/C=C3\N(Cc4ccsc4)c4ccc(I)cc4C3(C)C)=C2[O-])=[N+](CCCCO)c2ccc(Br)cc21,769.543
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,622.547
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,701.443
CCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,748.443
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,650.601
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(Br)ccc21,729.497
CCCCN1/C(=C\C2=C([O-])/C(=C\C3=[N+](CCCCO)c4ccc(I)cc4C3(C)C)C2=O)C(C)(C)c2cc(I)ccc21,776.497
