activity_id,assay_id,molregno,smiles,standard_type,pampa_value,units,assay_description,canonical_smiles,papp_cms_pampa,log10_pampa
19468733,1932509,2462395,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cccc(F)c2)CC1,Peff,15.9,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cccc(F)c2)CC1,1.59e-05,-4.798602875679548
19468734,1932509,2402580,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cc(F)cc(F)c2)CC1,Peff,8.8,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,O=C(Nc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)s1)C1CCN(Cc2cc(F)cc(F)c2)CC1,8.8e-06,-5.055517327849832
19468735,1932509,2397532,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,12.3,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,1.23e-05,-4.910094888560602
19468736,1932509,2442173,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,12.5,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4cccc(F)c4)CC3)sc2-c2ccc(OC)cc2)cc1,1.2499999999999999e-05,-4.903089986991944
19468737,1932509,2440587,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,8.2,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NC(=O)C3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(OC)cc2)cc1,8.2e-06,-5.086186147616283
19468738,1932509,2431101,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,Peff,10.6,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(C)cc2)cc1,1.0599999999999998e-05,-4.97469413473523
19468739,1932509,2402803,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(C)cc2)cc1,Peff,12.8,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Cc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(C)cc2)cc1,1.28e-05,-4.892790030352132
19468740,1932509,2403237,Cc1ccc(-c2nc(NCC3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,Peff,14.5,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Cc1ccc(-c2nc(NCC3CCN(Cc4cc(F)cc(F)c4)CC3)sc2-c2ccc(C)cc2)cc1,1.45e-05,-4.838631997765025
19468741,1932509,2419881,Cc1ccc(-c2nc(NCC3CCN(Cc4ccc(F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,Peff,10.1,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Cc1ccc(-c2nc(NCC3CCN(Cc4ccc(F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,1.01e-05,-4.995678626217358
19468742,1932509,2400990,Cc1ccccc1CN1CCC(CNc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,Peff,8.8,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Cc1ccccc1CN1CCC(CNc2nc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)s2)CC1,8.8e-06,-5.055517327849832
19468743,1932509,2400367,Fc1cc(F)cc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c1,Peff,12.5,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Fc1cc(F)cc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c1,1.2499999999999999e-05,-4.903089986991944
19468744,1932509,2425094,Fc1ccc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,Peff,13.2,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Fc1ccc(CN2CCC(CNc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,1.3199999999999999e-05,-4.87942606879415
19468745,1932509,2437214,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,12.3,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C)CC3)sc2-c2ccc(OC)cc2)cc1,1.23e-05,-4.910094888560602
19468746,1932509,2398201,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,8.4,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NCC3CCN(Cc4ccccc4C(F)(F)F)CC3)sc2-c2ccc(OC)cc2)cc1,8.4e-06,-5.075720713938119
19468747,1932509,2430225,COc1ccc(-c2nc(NCC3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,12.2,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NCC3CCN(Cc4c(F)cccc4Cl)CC3)sc2-c2ccc(OC)cc2)cc1,1.2199999999999998e-05,-4.913640169325252
19468748,1932509,2387919,Fc1ccc(CN2CCC(Nc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,Peff,8.4,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,Fc1ccc(CN2CCC(Nc3nc(-c4ccc(Cl)cc4)c(-c4ccc(Cl)cc4)s3)CC2)c(Cl)c1,8.4e-06,-5.075720713938119
19468749,1932509,2426158,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,9.6,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,9.6e-06,-5.017728766960432
19468750,1932509,2433366,COc1ccc(CN2CCC(Nc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)s3)CC2)cc1,Peff,10.3,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(CN2CCC(Nc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)s3)CC2)cc1,1.03e-05,-4.987162775294828
19468751,1932509,2415378,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,Peff,8.6,ucm/s,Permeability of the compound at 100 ug/ml incubated for 120 mins by PAMPA,COc1ccc(-c2nc(NC3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)sc2-c2ccc(OC)cc2)cc1,8.599999999999999e-06,-5.0655015487564325
19484553,1935581,2439454,CCOCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)c2)nn1,Papp,0.71,10'-6 cm/s,Apparent permeability of the compound by PAMPA,CCOCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)c2)nn1,7.1e-07,-6.1487416512809245
19484554,1935581,2442190,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)c2)nn1,Papp,0.21,10'-6 cm/s,Apparent permeability of the compound by PAMPA,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)c2)nn1,2.0999999999999997e-07,-6.6777807052660805
19484555,1935581,2403436,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3O)c2)nn1,Papp,0.1,10'-6 cm/s,Apparent permeability of the compound by PAMPA,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3ccccc3O)c2)nn1,1e-07,-7.0
19484556,1935581,2422039,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccccc2O)c1,Papp,0.1,10'-6 cm/s,Apparent permeability of the compound by PAMPA,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccccc2O)c1,1e-07,-7.0
19484557,1935581,2402150,CCCCc1cn(-c2ccc(NC(=O)Nc3ccccc3C)cc2)nn1,Papp,2.86,10'-6 cm/s,Apparent permeability of the compound by PAMPA,CCCCc1cn(-c2ccc(NC(=O)Nc3ccccc3C)cc2)nn1,2.8599999999999997e-06,-5.543633966870957
19484602,1935581,2462348,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3cccc4cnccc34)c2)nn1,Papp,0.68,10'-6 cm/s,Apparent permeability of the compound by PAMPA,CCCCc1cn(-c2cccc(S(=O)(=O)Nc3cccc4cnccc34)c2)nn1,6.800000000000001e-07,-6.167491087293763
19484603,1935581,2394307,CCOCc1cn(-c2cccc(S(=O)(=O)Nc3cccc4cnccc34)c2)nn1,Papp,0.44,10'-6 cm/s,Apparent permeability of the compound by PAMPA,CCOCc1cn(-c2cccc(S(=O)(=O)Nc3cccc4cnccc34)c2)nn1,4.3999999999999997e-07,-6.356547323513813
20649693,1982133,2485099,Cc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,permeability,330.0,nm/s,Permeability by PAMPA,Cc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,3.3e-07,-6.481486060122113
20649694,1982133,2476132,CCCCc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,permeability,250.0,nm/s,Permeability by PAMPA,CCCCc1c(NCc2ccccc2N2CCN(C)CC2)cnn(C)c1=O,2.5000000000000004e-07,-6.6020599913279625
20649695,1982133,2477856,CN1CCN(c2ccccc2CNc2cnn(C)c(=O)c2)CC1,permeability,140.0,nm/s,Permeability by PAMPA,CN1CCN(c2ccccc2CNc2cnn(C)c(=O)c2)CC1,1.4e-07,-6.853871964321762
20658144,1984263,2483132,COc1cc2c(cc1OC)/C(=C/CCCCCN(C)Cc1ccccc1)OC2=O,permeability,10.06,10'-6 cm/s,Permeability of the compound at 100 ug/ml measured after 18 hrs by PAMPA assay,COc1cc2c(cc1OC)/C(=C/CCCCCN(C)Cc1ccccc1)OC2=O,1.006e-05,-4.997402019280091
20658145,1984263,2480417,COc1cc2c(cc1OC)/C(=C\CCCCCN(C)Cc1ccccc1)OC2=O,permeability,10.31,10'-6 cm/s,Permeability of the compound at 100 ug/ml measured after 18 hrs by PAMPA assay,COc1cc2c(cc1OC)/C(=C\CCCCCN(C)Cc1ccccc1)OC2=O,1.031e-05,-4.986741334716483
20658146,1984263,2482477,COc1cc2c(cc1OC)C(CCCCCCN(C)Cc1ccccc1)OC2=O,permeability,13.58,10'-6 cm/s,Permeability of the compound at 100 ug/ml measured after 18 hrs by PAMPA assay,COc1cc2c(cc1OC)C(CCCCCCN(C)Cc1ccccc1)OC2=O,1.3579999999999999e-05,-4.8671002300555175
20660128,1984718,2484683,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1cccc2ccccc12,Peff,9.0,10'-6 cm/s,Effective permeability of the compound at pH 7.4 at 100 uM measured after 3 to 6 hrs by PAMPA assay,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1cccc2ccccc12,9e-06,-5.045757490560675
20660132,1984718,2471025,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1[N+](=O)[O-],Peff,12.0,10'-6 cm/s,Effective permeability of the compound at pH 7.4 at 100 uM measured after 3 to 6 hrs by PAMPA assay,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1[N+](=O)[O-],1.2e-05,-4.920818753952375
20660135,1984718,2480961,COc1ccccc1C(=O)O[C@@H]1C[N@@]2Cc3c(cc4c(c3OC)OCO4)[C@@]13C=C[C@H](OC)C[C@H]23,Peff,12.0,10'-6 cm/s,Effective permeability of the compound at pH 7.4 at 100 uM measured after 3 to 6 hrs by PAMPA assay,COc1ccccc1C(=O)O[C@@H]1C[N@@]2Cc3c(cc4c(c3OC)OCO4)[C@@]13C=C[C@H](OC)C[C@H]23,1.2e-05,-4.920818753952375
20660137,1984718,2476726,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1cccc(C)c1,Peff,8.0,10'-6 cm/s,Effective permeability of the compound at pH 7.4 at 100 uM measured after 3 to 6 hrs by PAMPA assay,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1cccc(C)c1,8e-06,-5.096910013008056
20660138,1984718,2477503,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1C,Peff,19.0,10'-6 cm/s,Effective permeability of the compound at pH 7.4 at 100 uM measured after 3 to 6 hrs by PAMPA assay,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1C,1.8999999999999998e-05,-4.721246399047171
20660139,1984718,2469903,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1,Peff,12.0,10'-6 cm/s,Effective permeability of the compound at pH 7.4 at 100 uM measured after 3 to 6 hrs by PAMPA assay,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1,1.2e-05,-4.920818753952375
20662203,1985146,2484105,CC1CCCCC1NC(=O)NCCSc1nnc(C2CC2)n1-c1ccccc1,Peff,96.3,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCSc1nnc(C2CC2)n1-c1ccccc1,9.630000000000001e-08,-7.016373712875465
20662204,1985146,2476018,CC1CCCCC1NC(=O)NCCCc1nnc(C2CC2)n1-c1ccccc1,Peff,21.7,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCCc1nnc(C2CC2)n1-c1ccccc1,2.17e-08,-7.663540266151471
20662205,1985146,2482268,CC1CCCCC1NC(=O)NCCOc1nnc(C2CC2)n1-c1ccccc1,Peff,43.2,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCOc1nnc(C2CC2)n1-c1ccccc1,4.32e-08,-7.364516253185088
20662206,1985146,2476521,CC1CCCCC1NC(=O)NCCCc1nnc(C2CC2)n1-c1ccc(F)cc1,Peff,36.6,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCCc1nnc(C2CC2)n1-c1ccc(F)cc1,3.6600000000000003e-08,-7.436518914605589
20662207,1985146,2479804,O=C(NCCCc1nnc(C2CC2)n1-c1ccc(F)cc1)NC1CCC(F)CC1,Peff,1.4,nm/s,Effective permeability by PAMPA method,O=C(NCCCc1nnc(C2CC2)n1-c1ccc(F)cc1)NC1CCC(F)CC1,1.4e-09,-8.853871964321762
20662208,1985146,2469482,O=C(NCCCc1nnc(C2CC2)n1-c1ccccc1)NC1CCOCC1,Peff,1.0,nm/s,Effective permeability by PAMPA method,O=C(NCCCc1nnc(C2CC2)n1-c1ccccc1)NC1CCOCC1,1e-09,-9.0
20662209,1985146,2470111,CC1CCCCC1NC(=O)NCCCc1nnc(-c2ccccc2)n1C,Peff,10.4,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCCc1nnc(-c2ccccc2)n1C,1.04e-08,-7.982966660701219
20662210,1985146,2470852,CC1CCCCC1NC(=O)NCCc1nnc(-c2ccccc2)n1C,Peff,10.3,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCc1nnc(-c2ccccc2)n1C,1.0300000000000001e-08,-7.987162775294828
20662211,1985146,2478458,CCn1c(CCCNC(=O)NC2CCOCC2)nnc1C1CC1,Peff,0.03,nm/s,Effective permeability by PAMPA method,CCn1c(CCCNC(=O)NC2CCOCC2)nnc1C1CC1,3e-11,-10.522878745280337
20662212,1985146,2472772,CC1CCCCC1NC(=O)NCCCCc1ccccc1,Peff,160.0,nm/s,Effective permeability by PAMPA method,CC1CCCCC1NC(=O)NCCCCc1ccccc1,1.6e-07,-6.795880017344075
20662213,1985146,2474245,CC1CC(O)CCC1NC(=O)NCCCCc1ccccc1,Peff,15.7,nm/s,Effective permeability by PAMPA method,CC1CC(O)CCC1NC(=O)NCCCCc1ccccc1,1.57e-08,-7.804100347590766
20662214,1985146,2477996,O=C(NCCCCc1ccccc1)NC1CCC(O)CC1,Peff,7.96,nm/s,Effective permeability by PAMPA method,O=C(NCCCCc1ccccc1)NC1CCC(O)CC1,7.96e-09,-8.099086932262331
20662215,1985146,2471346,O=C(CCCCCc1ccccc1)NC1CCC(O)CC1,Peff,26.28,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccccc1)NC1CCC(O)CC1,2.6280000000000004e-08,-7.580374639112256
20662216,1985146,2477192,O=C(CCCCCc1ccccc1)NC1CCOCC1,Peff,240.14,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccccc1)NC1CCOCC1,2.4014e-07,-6.6195354937022755
20662217,1985146,2482938,NC1CCC(NC(=O)CCCCCc2ccccc2)CC1,Peff,9.64,nm/s,Effective permeability by PAMPA method,NC1CCC(NC(=O)CCCCCc2ccccc2)CC1,9.64e-09,-8.01592296609717
20662218,1985146,2472644,O=C(NCCCCc1ccccc1)NC1CCNCC1,Peff,7.1,nm/s,Effective permeability by PAMPA method,O=C(NCCCCc1ccccc1)NC1CCNCC1,7.1e-09,-8.148741651280925
20662219,1985146,2485260,CC1CCC(NC(=O)CCCCCc2ccccc2)CC1,Peff,86.7,nm/s,Effective permeability by PAMPA method,CC1CCC(NC(=O)CCCCCc2ccccc2)CC1,8.67e-08,-7.06198090252379
20662220,1985146,2484955,O=C(CCCCCc1ccccc1)NC1CCC(F)(F)CC1,Peff,214.6,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccccc1)NC1CCC(F)(F)CC1,2.146e-07,-6.668370282370068
20662221,1985146,2473507,O=C(CCCCCc1ccccn1)NC1CCC(O)CC1,Peff,0.441,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccccn1)NC1CCC(O)CC1,4.4100000000000003e-10,-9.355561410532161
20662222,1985146,2482508,O=C(CCCCCc1cccnc1)NC1CCC(O)CC1,Peff,0.523,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1cccnc1)NC1CCC(O)CC1,5.230000000000001e-10,-9.281498311132726
20662223,1985146,2471899,O=C(CCCCCc1ccncc1)NC1CCC(O)CC1,Peff,0.744,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccncc1)NC1CCC(O)CC1,7.44e-10,-9.12842706445412
20662224,1985146,2469394,O=C(CCCCCc1ccncn1)NC1CCC(O)CC1,Peff,0.053,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccncn1)NC1CCC(O)CC1,5.3000000000000004e-11,-10.275724130399212
20662225,1985146,2483079,O=C(CCCCCc1ccccc1)N[C@H]1CC[C@@H](O)CC1,Peff,42.6,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccccc1)N[C@H]1CC[C@@H](O)CC1,4.2600000000000004e-08,-7.370590400897282
20662226,1985146,2484688,O=C(CCCCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,Peff,22.9,nm/s,Effective permeability by PAMPA method,O=C(CCCCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,2.29e-08,-7.6401645176601125
20662227,1985146,2475368,O=C(CCCCOc1ccccc1)N[C@H]1CC[C@H](O)CC1,Peff,3.66,nm/s,Effective permeability by PAMPA method,O=C(CCCCOc1ccccc1)N[C@H]1CC[C@H](O)CC1,3.66e-09,-8.436518914605589
20662228,1985146,2485061,O=C(CCCOCc1ccccc1)N[C@H]1CC[C@H](O)CC1,Peff,1.176,nm/s,Effective permeability by PAMPA method,O=C(CCCOCc1ccccc1)N[C@H]1CC[C@H](O)CC1,1.176e-09,-8.92959267825988
20662229,1985146,2482351,O=C(CCOCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,Peff,2.228,nm/s,Effective permeability by PAMPA method,O=C(CCOCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,2.228e-09,-8.652084813498309
20662230,1985146,2476125,O=C(COCCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,Peff,23.8,nm/s,Effective permeability by PAMPA method,O=C(COCCCc1ccccc1)N[C@H]1CC[C@H](O)CC1,2.38e-08,-7.623423042943488
20662231,1985146,2485440,O=C(N[C@H]1CC[C@H](O)CC1)OCCCCc1ccccc1,Peff,210.15,nm/s,Effective permeability by PAMPA method,O=C(N[C@H]1CC[C@H](O)CC1)OCCCCc1ccccc1,2.1015e-07,-6.677470605658544
20663109,1985345,2479446,CCS(=O)(=O)N1CCC(c2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)CC1,permeability,4.01,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,CCS(=O)(=O)N1CCC(c2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)CC1,4.01e-06,-5.396855627379818
20663110,1985345,2472075,CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(N2CCN(S(C)(=O)=O)CC2)c1,permeability,6.03,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(N2CCN(S(C)(=O)=O)CC2)c1,6.03e-06,-5.219682687859849
20663111,1985345,2484094,CCS(=O)(=O)N1CC(Oc2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)C1,permeability,4.17,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,CCS(=O)(=O)N1CC(Oc2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)C1,4.17e-06,-5.379863945026242
20663112,1985345,2469505,CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(OC2CN(C(=O)c3ncccc3Cl)C2)c1,permeability,3.32,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,CC1(C)c2cc(Cl)ccc2C(=O)N1c1cncc(OC2CN(C(=O)c3ncccc3Cl)C2)c1,3.3199999999999996e-06,-5.478861916295964
20663113,1985345,2478689,Cc1ccncc1C(=O)N1CC(Oc2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)C1,permeability,5.4,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,Cc1ccncc1C(=O)N1CC(Oc2cncc(N3C(=O)c4ccc(Cl)cc4C3(C)C)c2)C1,5.4e-06,-5.267606240177032
20663114,1985345,2471570,Cn1cc(C(=O)N2CC(Oc3cncc(N4C(=O)c5ccc(Cl)cc5C4(C)C)c3)C2)cn1,permeability,3.45,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,Cn1cc(C(=O)N2CC(Oc3cncc(N4C(=O)c5ccc(Cl)cc5C4(C)C)c3)C2)cn1,3.45e-06,-5.462180904926726
20663115,1985345,2477910,Cn1cc(C(=O)N2CC3(C2)CN(c2cncc(N4C(=O)c5ccc(Cl)cc5C4(C)C)c2)C3)cn1,permeability,3.63,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,Cn1cc(C(=O)N2CC3(C2)CN(c2cncc(N4C(=O)c5ccc(Cl)cc5C4(C)C)c2)C3)cn1,3.6299999999999995e-06,-5.440093374963888
20663157,1985345,2479328,CCC(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,permeability,3.63,10'-6 cm/s,Permeability of the compound measured at 18 hrs by PAMPA,CCC(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,3.6299999999999995e-06,-5.440093374963888
20665229,1985847,2470076,Cn1cc(-c2ccc3c(C(=O)[C@H](NCCc4ccc(C#N)cc4)c4ccccc4)c[nH]c3c2)cn1,permeability,0.066,nm/s,Permeability of compound at 10 uM incubated for 4 hrs by LC-MS/MS based PAMPA method,Cn1cc(-c2ccc3c(C(=O)[C@H](NCCc4ccc(C#N)cc4)c4ccccc4)c[nH]c3c2)cn1,6.6e-11,-10.18045606445813
20665230,1985847,2472676,Cn1cc(-c2ccc(NC(=O)[C@H](NCCc3ccc(C#N)cc3)c3ccccc3)nc2)cn1,permeability,13.8,nm/s,Permeability of compound at 10 uM incubated for 4 hrs by LC-MS/MS based PAMPA method,Cn1cc(-c2ccc(NC(=O)[C@H](NCCc3ccc(C#N)cc3)c3ccccc3)nc2)cn1,1.3800000000000001e-08,-7.860120913598763
20665231,1985847,2477905,C[C@H](CN[C@@H](C(=O)Nc1ccc(-c2cnn(C)c2)cn1)c1ccccc1)c1ccc(C#N)cc1,permeability,11.9,nm/s,Permeability of compound at 10 uM incubated for 4 hrs by LC-MS/MS based PAMPA method,C[C@H](CN[C@@H](C(=O)Nc1ccc(-c2cnn(C)c2)cn1)c1ccccc1)c1ccc(C#N)cc1,1.19e-08,-7.924453038607469
20675121,1988058,2486206,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,permeability,1.6,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,CCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1,1.6e-06,-5.795880017344075
20675122,1988058,2469084,CCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,permeability,0.4,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,CCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1,4e-07,-6.3979400086720375
20675123,1988058,2477934,CCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F,permeability,0.3,10'-6 cm/s,Permeability of the compound at 200 uM measured after 5 hrs at pH 7.4 by PAMPA,CCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1,3e-07,-6.522878745280337
