smiles,log10_pampa,log10_caco2,log10_mdck
COC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C2(C)C,,-5.052076380168273,
COC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c2ccccc2)C(C)=C1C3(C)C,,-5.844663962534939,
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,,-5.15676722190199,
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccn4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,,-5.343901797987169,
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,,-5.478861916295964,
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,,-5.145086977692144,
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](OC)C(=O)[C@]12C)C4(C)C,,-5.405607449624573,
COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C([C@@H](OC)C(=O)[C@]12C)C4(C)C,,-6.036212172654444,
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(NS(C)(=O)=O)cc(C(=O)N[C@H](C)c2ccccc2)c1,-5.066512712151295,,
COC(=O)[C@@H]1CSCc2ccccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)CN1,,-5.455931955649724,
COC(=O)[C@@H]1CSCc2ccccc2C(=O)OC[C@H](NC(=O)[C@@H]2CCCN2C(C)=O)CN1,,-6.096910013008056,
COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,-10.154901959985745,,
COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O)Oc1ccccc1,,-6.130768280269024,
COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1O)Oc1ccccc1,,-6.3872161432802645,
COC(=O)[C@H](CC(C)C)Nc1nc(Cl)nc(N[C@H]2CC[C@H](Nc3nc(Cl)nc(N[C@@H](CC(C)C)C(=O)OC)n3)CC2)n1,-7.638272163982407,,
COC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,-5.97469413473523,,
COC(=O)[C@H]1CSCc2ccccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)CN1,,-5.537602002101044,
COC(=O)[C@H]1CSCc2ccccc2C(=O)OC[C@H](NC(=O)[C@@H]2CCCN2C(C)=O)CN1,,-5.251811972993799,
COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(C#N)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,,-5.552841968657781,
COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(Cl)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,,-5.744727494896694,
COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@@]2(c2ccc(C#N)cc2)[C@@H]1c1ccccc1,,-5.2839966563652006,
COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(O[C@@H]4O[C@@H]([C@H](O)CO)CO[C@H]4OC)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,,-7.301029995663981,
COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(O[C@H]4COC[C@H](CO)O4)cc3O[C@@]2(c2ccc(OC)cc2)[C@@H]1c1ccccc1,,-6.585026652029182,
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,-5.443697499232713,
COC(=O)c1cc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)ccn1,-4.308034897232639,,
COC(=O)c1cc(NC(=O)c2cnn3cccnc23)cc(C(=O)OC)c1,-6.263603497723357,,
COC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,,-5.373659632624958,
COC(=O)c1ccc(CNC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)cc1,-3.264880365918128,,
COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cc(N)c(F)c(C)c2Cl)c1,-4.276544327964814,,
COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cc([N+](=O)[O-])c(F)c(C)c2Cl)c1,-4.126098402135539,,
COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2ccc(F)c(C)c2Cl)c1,-4.22329881601159,,
COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2ccc(F)c([N+](=O)[O-])c2)c1,-4.280668713016273,,
COC(=O)c1ccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)cc1,-4.595166283380062,,
COC(=O)c1ccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)cn1,-4.017276612331455,,
COC(=O)c1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1,-3.348721986001856,,
COC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,-6.221848749616356,,
COC(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,,-4.485585079419631,
COC(=O)c1ccc2[nH]cc(C(=O)c3ccccc3)c2c1,-5.552841968657781,,
COC(=O)c1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,-5.206209615309182,,
COC(=O)c1ccc2c(C(=O)N(C)C)cn(C)c2c1,-5.376750709602099,,
COC(=O)c1ccc2c(C(=O)Nc3ccccc3)cn(C)c2c1,-5.657577319177793,,
COC(=O)c1ccc2c(C(=O)c3ccccc3)c[nH]c2c1,-5.823908740944319,,
COC(=O)c1ccc2c(C(=O)c3ccccc3)cc(C(=O)c3ccccc3)c-2cc1,-6.522878745280337,,
COC(=O)c1ccc2c(C(=O)c3ccccc3)cn(C(=O)c3ccccc3)c2c1,-5.6777807052660805,,
COC(=O)c1ccc2c(c1)c(C(=O)c1ccccc1)cn2C(=O)c1ccccc1,-5.886056647693163,,
COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,-4.324221658325915,,
COC(=O)c1ccc2c(c1)nc(C(F)(F)F)n2C,,-4.57413985492216,
COC(=O)c1ccc2c(ccn2C(=O)c2ccccc2)c1,-6.301029995663981,,
COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,-4.382999658879101,,
COC(=O)c1ccc2ccc(C(=O)N(C)C)c-2cc1,-5.130768280269024,,
COC(=O)c1ccc2ccc(C(=O)Nc3ccccc3)c-2cc1,-6.3979400086720375,,
COC(=O)c1ccc2ccc(C(=O)c3ccccc3)c-2cc1,-7.0,,
COC(=O)c1ccc2ccn(C(=O)c3ccccc3)c2c1,-6.301029995663981,,
COC(=O)c1ccc2nc(C(F)(F)F)n(C)c2c1,,-4.4061603389187285,
COC(=O)c1ccc2nc(Cc3nc4c(c(=O)[nH]c(=O)n4C4CC4)n3Cc3ccccc3)[nH]c2c1,,-5.958607314841775,
COC(=O)c1cccc(-c2ccc(NC(=O)n3nc(Nc4ccc(S(N)(=O)=O)cc4)nc3N)cc2)c1,-7.045757490560675,,
COC(=O)c1cccc(-n2c(=O)nc3n(-c4ccc(O)cc4)c4cc(C#N)ccc4cc-3c2=O)c1,-7.522878745280337,,
COC(=O)c1cccc(-n2sc3ccccc3c2=O)c1,-2.886056647693163,,
COC(=O)c1cccc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3ccccc3)CC2)c1,,,-6.716698771296451
COC(=O)c1cccc(CNC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)c1,-3.2106308464085185,,
COC(=O)c1cccc(COc2ccc(-n3c4nc(=O)[nH]c(=O)c-4cc4ccc(C#N)cc43)cc2)c1,-6.221848749616356,,
COC(=O)c1cccc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)n1,-4.723538195826756,,
COC(=O)c1cccc(NC(=O)Nc2cc(C)nc3ccccc23)c1,-3.1272611725273314,,
COC(=O)c1cccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n1,-7.0,,
COC(=O)c1cccc(Oc2ccc(-n3c4nc(=O)[nH]c(=O)c-4cc4ccc(C#N)cc43)cc2)c1,-6.154901959985743,,
COC(=O)c1cccc2cc(CN3Cc4ccncc4C3=O)oc12,-6.265200170411153,,
COC(=O)c1cccc2cc(CNC(=O)c3cnn4cccnc34)oc12,-6.135488918941608,,
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,,-5.853871964321762,
COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12,,-6.191080626141498,
COC(=O)c1ccccc1C(=O)OC,-4.363311552046717,,
COC(=O)c1ccccc1CNC(=O)C1=C(C)NC(Nc2nc3ccccc3o2)=NC1c1ccccc1Cl,-3.3348882629249488,,
COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccc(F)cc4o3)=N[C@@H]2c2ccccc2Cl)c1,-5.130768280269024,,
COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccc(F)cc4o3)=N[C@H]2c2ccccc2Cl)c1,-4.6595558851598815,,
COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4cccc(N)c4o3)=NC2c2ccc(C)cc2Cl)c1,-3.751781438809925,,
COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)c1,-4.557520230935552,,
COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=N[C@@H]2c2ccccc2Cl)c1,-3.601365675461608,,
COC(=O)c1ccnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=N[C@H]2c2ccccc2Cl)c1,-3.5132862240175147,,
COC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,-5.995678626217358,
COC(=O)c1cnc(Nc2cnc(C#N)cn2)cc1NCC1CCNCC1,,-5.585026652029182,
COC(=O)c1cncc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)c1,-3.607478910068068,,
COC(=O)c1csc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)n1,-4.18309616062434,,
COC(=O)c1nc(-c2cccs2)nc(O)c1O,-6.045757490560675,,
COC(=O)c1nc(Cc2ccc(Cl)c(Cl)c2)[nH]c(=O)c1O,-5.508638306165728,,
COC(=O)c1nnc(NC(=O)C2=C(C)NC(Nc3nc4ccccc4o3)=NC2c2ccccc2Cl)s1,-5.119186407719209,,
COC(C)(C)C1CCCN1c1ccnc2[nH]ncc12,,-4.1249387366083,
COC(C)(C)CCN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2C1=O,,,-4.950781977329818
COC(C)(C)[C@@H](O)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,,-5.455931955649724,
COC(C)(C)[C@@H](O)C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,,-5.769551078621726,
COC(C)(C)[C@@H](O)C(=O)N1[C@H](C(=O)NCc2cc(Cl)ccc2-n2cnnn2)C[C@@H]2C[C@@H]21,,-4.795880017344075,
COC(C)c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2,,,-4.50491940355076
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(=O)CO)CC1,,,-5.142709395580234
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(C)=O)CC1,,,-5.01540857038387
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C)CC1,,,-5.60345419991171
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C2COC2)CC1,,,-5.128637434347651
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOC1,,,-4.760705934806337
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCOCC1,,,-4.829332207409504
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCS(=O)(=O)CC1,,,-5.222392297436963
COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CS(=O)(=O)C1,,,-5.245197147694222
COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1,,-4.598599459218456,
COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,,-4.396855627379818,
COC1CCN(C(=O)C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)CC1,,,-4.657577319177793
COC1CCN(c2nccc(Nc3cc4c(cn3)c(C(N)=O)cn4C(C)C)n2)CC1,,,-4.585026652029182
COC1CN(C(=O)c2ccc3[nH]nc(Cc4ccc(-c5cnn(C)c5)cc4)c3c2)C1,,-4.540607512240769,
COC1CN(C(=O)c2ccc3[nH]nc(Cc4ccc5c(cnn5C)c4)c3c2)C1,,-4.473660722610156,
COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1,,-4.537602002101044,
COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1,,-4.543633966870957,
COCC(C)N1CCc2nc(-c3cccc(OCC(=O)NC(C)(C)C)c3)nc(Nc3ccc(-c4cn[nH]c4)cc3)c2C1,,-5.142667503568732,
COCC(C)n1cc(C(=O)C(=O)Nc2ccc(OC)nc2)c2ccccc21,,-4.473660722610156,
COCC1=C(C(=O)Nc2nncs2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,-3.495121540589784,,
COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)cnn1-c1ccccc1,-7.107905397309519,,
COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccn12,-7.200659450546418,,
COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)ncn1-c1ccccc1,-7.107905397309519,,
COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nnn1-c1ccccc1,-6.432973633840939,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)cc2ccccc21,-6.549750891680639,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)ccc1-c1ccccc1,-6.663540266151471,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)cnc1-c1ccccc1,-7.142667503568732,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,-6.462180904926726,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nnc1-c1ccccc1,-6.935542010773082,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(C)(C)O)C2)nc2ccccc21,-6.694648630553377,,
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](CO)C2)nc2ccccc21,-7.086186147616283,,
COCCCCn1c(C(=O)N(CC(C)C)[C@H]2CCCNC2)nc2ccccc21,-6.489454989793388,,
COCCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,,-5.686132779630847,
COCCCN(c1cc(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,,-8.0,
COCCCN1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,,,-5.045757490560675
COCCCN1C[C@H](C)N(C(=O)N2Cc3c(NC(=O)c4ccccn4)n[nH]c3C2(C)C)C[C@H]1C,,,-4.6777807052660805
COCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,-6.4089353929735005,,
COCCCO[C@H]1CN(c2ccc(O[C@@H]3CCN(c4cc(OC)ncc4Cl)C[C@H]3C)cc2)[C@@H](CC(=O)O)[C@@H]1C,,,-6.614393726401688
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CCc2ccccc2)C(C)C)ccc1OC,,-5.795880017344075,
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCC2CCCCC2)C(C)C)ccc1OC,,-6.200659450546419,
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCc2ccccc2)C(C)C)ccc1OC,,-6.142667503568732,
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NCc2ccc3ccccc3c2)C(C)C)ccc1OC,,-6.853871964321762,
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)Cc2ccccc2)C(C)C)ccc1OC,,-7.045757490560675,
COCCCOc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,-6.565431095965802,,
COCCCn1c(=O)nc(-c2ccc(N3CCN(C(C)C)CC3)cc2)c2oc3ccc(Cl)cc3c21,,-5.568636235841013,
COCCCn1c(=O)nc(-c2ccc(N3CCN(C(C)C)CC3)nc2)c2oc3ccc(Cl)cc3c21,,-5.585026652029182,
COCCCn1c(=O)nc(-c2ccc(N3CCN(C)CC3)nc2)c2oc3ccc(-c4cnn(C)c4)cc3c21,,-6.3979400086720375,
COCCCn1c(=O)nc(-c2ccc(N3CCN(C4CC4)CC3)cc2)c2oc3ccc(Cl)cc3c21,,-5.050609993355088,
COCCCn1c(=O)nc(-c2ccc(N3CCN(CCOC)CC3)cc2)c2oc3ccc(Cl)cc3c21,,-5.096910013008056,
COCCCn1c(=O)nc(-c2ccc(N3CCN(CCOC)CC3)nc2)c2oc3ccc(Cl)cc3c21,,-4.920818753952375,
COCCCn1c(=O)nc(-c2ccc(N3CCNCC3)cc2)c2oc3ccc(Cl)cc3c21,,-6.522878745280337,
COCCN(C)Cc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,,-5.453457336521869,
COCCN(C)S(=O)(=O)c1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,,-6.958607314841775,
COCCN(CCOCCOCCOCCOCCOCCOCc1cccc(C(=O)Nc2sc3c(c2C(=O)N/N=C/c2ccc(Cl)c(C(F)(F)F)c2)CCC(C)(C)C3)c1)CC(=O)O,-7.602059991327962,,
COCCN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21,-9.0,,
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)c1cc(F)cc(F)c1,,-4.958607314841775,
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCO[C@H](C)C3)oc12)c1cc(F)cc(F)c1,,-4.853871964321762,
COCCN(c1c(C)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,,-8.0,
COCCN(c1c(Cl)c(C)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,,-6.853871964321762,
COCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,,-8.0,
COCCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,,-5.301029995663981,
COCCN1CC(=O)Nc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,,-4.790484985457369,
COCCN1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,,-6.698970004336019,
COCCN1CCN(c2ccc(Cn3c(=O)[nH]c4c(N)nc(C(F)(F)F)cc43)cn2)CC1,-5.00436480540245,,
COCCN1CCN(c2ccc(Nc3cc(-c4ccnc(N5CCn6c(cc7c6CC(C)(C)C7)C5=O)c4CO)cn(C)c3=O)nc2)CC1,,,-4.903089986991944
COCCN1CCc2nc(-c3cccc(OCC(=O)NC(C)(C)C)c3)nc(Nc3ccc(-c4cn[nH]c4)cc3)c2C1,,-4.911509529817604,
COCCNC(=O)C1CC(=O)C2=C(C1)NC(Nc1nc3ccccc3o1)=NC2c1ccccc1Cl,-3.1265224526374245,,
COCCNC(=O)NS(=O)(=O)c1ccc(Oc2c(F)cc(/C=C(\C)C(=O)N=C(N)N)cc2F)cc1,-6.698970004336019,,
COCCNC(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,,-6.552841968657781,
COCCNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1,-5.3979400086720375,,
COCCNc1nccc(-c2sc(C3CCNCC3)nc2-c2ccc(F)cc2)n1,-4.522878745280337,,
COCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,,-4.356547323513813,
COCCO[C@H]1CC[C@H](Nc2cc(=O)[nH]c3ccc(-c4cncs4)cc23)CC1,,,-7.2839966563652
COCCO[C@H]1CC[C@H](Nc2cc(=O)n(C)c3c(C)cc(-c4cncs4)cc23)CC1,,,-6.709965388637482
COCCO[C@H]1CC[C@H](Nc2cc(=O)n(C)c3ccc(-c4cncs4)cc23)CC1,,,-6.790484985457369
COCCO[C@H]1CC[C@H](Nc2nc(=O)n(C)c3ccc(-c4cncs4)cc23)CC1,,,-7.522878745280337
COCCOc1cc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Cl)cn4)n(C)c3c2)ccc1/C=C/C(=O)O,,-4.920818753952375,
COCCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,,-4.769551078621726,
COCCOc1cc2c(-n3nc(-c4ccccn4)nc3N)ncnc2cc1OC,-3.707079700399994,,
COCCOc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OCCOC,-4.779891911959945,,
COCCOc1cccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n1,-7.0,,
COCCOc1nc2c(c(N(C)C)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,-4.081131256619016,,
COCCOc1nc2c(c(NC(C)C)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,-4.20453710560962,,
COCCOc1nc2c(c(NC3CC3)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,-4.249106079617874,,
COCCOc1nc2c(c(OC(C)C)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,-4.100015437450609,,
COCCOc1nc2c(c(OC)n1)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,-4.120617362825658,,
COCCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,-4.255315936723114,,
COCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,,-6.0,
COCC[C@H](CC1(C(=O)NCCCc2ccc(Cl)cc2)CCCC1)C(=O)O,,-4.920818753952375,
COCC[C@H](CC1(C(=O)NCCCc2ccc(F)cc2)CCCC1)C(=O)O,,-4.920818753952375,
COCC[C@H](CC1(C(=O)N[C@@H]2C[C@H]2c2ccc(OC)cc2)CCCC1)C(=O)O,,-5.154901959985743,
COCCc1ccc(OCC(O)CNC(C)C)cc1,-5.65424321235823,-4.805025837699099,-4.538970331556658
COCCc1cn(-c2ccc(NC(=O)Nc3ccccc3C)cc2)nn1,-6.161150909262744,,
COCCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC3COC3)nc21,,,-5.119186407719209
COCCn1cc(C(=O)C(=O)Nc2ccc(OC(C)C)nc2)c2ccccc21,,-4.818156412055227,
COCCn1cc(C(=O)C(=O)Nc2ccc(OC)nc2)c2ccccc21,,-4.494850021680094,
COCCn1cc(C(=O)Nc2cccc3ccccc23)c2ccccc21,,-4.568636235841013,
COCCn1cc(C(=O)c2cccc3ccccc23)c2cccnc21,,-4.585026652029182,
COCCn1cnc2c(c(-c3ccccc3)c(-c3ccccc3)n2Cc2ccccc2)c1=N,-3.0,,
COC[C@@H](NC(=O)C1(C(F)(F)F)CCCCC1)C(=O)Nc1nnc(Cc2ccc(C#N)cc2)s1,,-7.086186147616283,
